0 0.380000114441 107534.405157 0.1 1953.0592736 0.081036020695 5355.60183217 107383.198783 0
1 0.593353033066 113022.258284 0.1 2046.72968613 23.176623917 4867.34891858 112898.849164 0
2 0.774040937424 119067.711514 0.1 2151.2959433 48.2943436615 4560.26876401 118960.890495 0
3 0.96652507782 125684.531468 0.1 2267.41676439 75.5421584438 4542.564701 125581.92414 0
4 1.14379501343 132878.454342 0.1 2395.69615662 105.05144667 4891.89454623 132766.722488 0
5 1.3279941082 140645.568244 0.1 2536.66098681 136.949244452 5610.86460998 140510.642519 0
6 1.51113510132 148970.778302 0.1 2690.73703758 171.355594164 6644.14295384 148798.113979 0
7 1.69156002998 157826.460818 0.1 2858.22434282 208.380508766 7925.04601867 157601.308723 0
8 1.94693493843 167171.385905 0.1 3039.27219161 248.120982817 9399.42152601 166879.071189 0
9 2.1201570034 176950.086223 0.1 3233.85607149 290.657764328 11027.4710979 176576.288296 0
10 2.29659199715 187092.758075 0.1 3441.7572498 336.052352527 12779.0510408 186623.785608 0
11 2.49614596367 197515.792678 0.1 3662.54676414 384.344096512 14629.3053847 196938.847899 0
12 2.6726129055 208123.002216 0.1 3895.57505305 435.547700638 16555.8263314 207426.429027 0
13 2.86428689957 218807.569068 0.1 4139.96888544 489.651182207 18537.051401 217981.079239 0
14 3.03953409195 229454.65565 0.1 4394.63606597 546.614487776 20551.4749018 228489.527693 0
15 3.23482704163 239944.566526 0.1 4658.27814426 606.368648042 22577.3789416 238833.811943 0
16 3.41775393486 250156.355113 0.1 4929.41203638 668.815998016 24592.9006623 248894.846918 0
17 3.59723210335 259971.608637 0.1 5206.39875446 733.830976156 26576.3069368 258556.168194 0
18 3.77706003189 269278.231961 0.1 5487.47869653 801.261737352 28506.3956641 267707.671111 0
19 3.96340298653 277973.98682 0.1 5770.81190935 870.932604842 30362.9578679 276249.103789 0
20 4.13634300232 285969.552482 0.1 6054.52084004 942.647039095 32127.2438188 284093.082185 0
21 4.34139990807 293190.962839 0.1 6336.73374979 1016.19112731 33782.3979914 291167.483483 0
22 4.52418494225 299581.296358 0.1 6615.62713713 1091.33737977 35313.827858 297417.096264 0
23 4.71228504181 305101.548555 0.1 6889.46443239 1167.84882682 36709.4795281 302804.459103 0
24 4.90071201324 309730.706145 0.1 7156.6300252 1245.48294884 37960.0154131 307309.90706 0
25 5.07807397842 313465.090094 0.1 7415.65716103 1323.99567776 39058.8822695 310930.895036 0
26 5.25313091278 316317.070191 0.1 7665.24897195 1403.14494445 40002.2794395 313680.700198 0
27 5.44348692894 318313.293354 0.1 7904.292916 1482.69404945 40789.0346183 315586.646031 0
28 5.62961006165 319492.577843 0.1 8131.86802665 1562.41456014 41420.4043495 316687.999431 0
29 5.81090092659 319903.62128 0.1 8347.24613327 1642.08862942 41899.8165042 317033.687977 0
30 5.99694395065 319602.66397 0.1 8549.88744136 1721.51106903 42232.5735706 316679.977849 0
31 6.19784402847 318651.223325 0.1 8739.43156128 1800.49067661 42425.5360136 315688.226878 0
32 6.37507605553 317113.986529 0.1 8915.68499307 1878.85138877 42486.7993967 314122.798931 0
33 6.55243706703 315056.931525 0.1 9078.60607338 1956.43279487 42425.3830396 312049.208072 0
34 6.75310993195 312545.713988 0.1 9228.28808783 2033.09039107 42250.9374596 309532.529564 0
35 6.94178390503 309644.321612 0.1 9364.94166629 2108.6955341 41973.4762644 306636.078223 0
36 7.12390494347 306414.024386 0.1 9488.87731892 2183.13510372 41603.1454792 303420.381246 0
37 7.30151200294 302912.576031 0.1 9600.48806694 2256.31098649 41150.0234504 299942.4011 0
38 7.49254107475 299193.654806 0.1 9700.23292773 2328.1393382 40623.9548904 296254.99593 0
39 7.67206192017 295306.519897 0.1 9788.62213394 2398.5497999 40034.4235294 292406.592712 0
40 7.89834904671 291295.836293 0.1 9866.20324546 2467.48460569 39390.4489035 288441.027474 0
41 8.10947799683 287201.644857 0.1 9933.54896161 2534.89759353 38700.5157064 284397.527753 0
42 8.29938197136 283059.449426 0.1 9991.24650217 2600.75333546 37972.525342 280310.81018 0
43 8.48225688934 278900.387931 0.1 10039.8884181 2665.02610612 37213.7687827 276211.259867 0
44 8.65820193291 274751.468888 0.1 10080.0650202 2727.69897752 36430.918682 272125.172977 0
45 8.83442902565 270635.843563 0.1 10112.3577842 2788.76289651 35630.0306081 268075.033827 0
46 9.00064897537 266573.109787 0.1 10137.3345551 2848.21587316 34816.5601829 264079.82148 0
47 9.18231892586 262579.621084 0.1 10155.5451618 2906.0621022 33995.3851918 260155.320721 0
48 9.35969591141 258668.80331 0.1 10167.5186257 2962.31127357 33170.8359863 256314.439162 0
49 9.54189896584 254851.459407 0.1 10173.7607503 3016.9777963 32346.726529 252567.511929 0
50 9.72847700119 251136.063451 0.1 10174.7526498 3070.08025237 31526.3925732 248922.5943 0
51 9.93583798409 247529.037887 0.1 10170.949736 3121.6407245 30712.7254377 245385.737634 0
52 10.1470520496 244035.014237 0.1 10162.7814585 3171.68429191 29908.2118607 241961.247576 0
53 10.3268070221 240657.06959 0.1 10150.6511864 3220.23854405 29114.9682975 238651.918301 0
54 10.515638113 237396.943058 0.1 10134.9365144 3267.33314104 28334.7766091 235459.246164 0
55 10.6970319748 234255.234665 0.1 10115.9897827 3312.9994453 27569.1168825 232383.625816 0
56 10.8849310875 231231.582674 0.1 10094.1389275 3357.27011049 26819.1993577 229424.524558 0
57 11.0778250694 228324.818411 0.1 10069.688374 3400.17884111 26085.9934175 226580.634234 0
