# Boundary plot 
# (1) x (2) y (3) z (4) Temperature 
0.11 0 0 337.922638172
0.109999730332 0.000103411698946 0 337.922638172
0.109998927437 0.00020679720214 0 337.922638172
0.109997591316 0.000310156509584 0 337.922638172
0.109995721968 0.000413489621278 0 337.922638172
0.109993319393 0.00051679653722 0 337.922638172
0.109990383591 0.000620077257412 0 337.922638172
0.109986914562 0.000723331781853 0 337.922638172
0.109982912307 0.000826560110543 0 337.922638172
0.109978376825 0.000929762243483 0 337.922638172
0.109973308116 0.00103293818067 0 337.922638172
0.109967706181 0.00113608792211 0 337.922638172
0.109961571019 0.0012392114678 0 337.922638172
0.10995490263 0.00134230881773 0 337.922638172
0.109947701014 0.00144537997192 0 337.922638172
0.109939966171 0.00154842493035 0 337.922638172
0.109931698102 0.00165144369304 0 337.922638172
0.109922896806 0.00175443625997 0 337.922638172
0.109913562283 0.00185740263115 0 337.922638172
0.109903694533 0.00196034280659 0 337.922638172
0.109903694533 0.00196034280659 0 339.932819703
0.109893290045 0.00206323011785 0 339.932819703
0.109882357465 0.00216603909415 0 339.932819703
0.109870896794 0.00226876973547 0 339.932819703
0.109858908031 0.00237142204182 0 339.932819703
0.109846391176 0.0024739960132 0 339.932819703
0.10983334623 0.0025764916496 0 339.932819703
0.109819773193 0.00267890895103 0 339.932819703
0.109805672064 0.00278124791749 0 339.932819703
0.109791042844 0.00288350854897 0 339.932819703
0.109775885532 0.00298569084548 0 339.932819703
0.109760200129 0.00308779480702 0 339.932819703
0.109743986634 0.00318982043359 0 339.932819703
0.109727245047 0.00329176772518 0 339.932819703
0.10970997537 0.0033936366818 0 339.932819703
0.1096921776 0.00349542730345 0 339.932819703
0.109673851739 0.00359713959012 0 339.932819703
0.109654997787 0.00369877354183 0 339.932819703
0.109635615743 0.00380032915856 0 339.932819703
0.109615705608 0.00390180644031 0 339.932819703
0.109615705608 0.00390180644031 0 342.135195098
0.1095952665 0.00400317850285 0 342.135195098
0.109574309522 0.0041044208456 0 342.135195098
0.109552834673 0.00420553346857 0 342.135195098
0.109530841954 0.00430651637175 0 342.135195098
0.109508331364 0.00440736955514 0 342.135195098
0.109485302904 0.00450809301875 0 342.135195098
0.109461756573 0.00460868676257 0 342.135195098
0.109437692372 0.0047091507866 0 342.135195098
0.109413110301 0.00480948509085 0 342.135195098
0.109388010359 0.00490968967531 0 342.135195098
0.109362392547 0.00500976453998 0 342.135195098
0.109336256864 0.00510970968487 0 342.135195098
0.109309603311 0.00520952510997 0 342.135195098
0.109282431888 0.00530921081529 0 342.135195098
0.109254742594 0.00540876680082 0 342.135195098
0.10922653543 0.00550819306656 0 342.135195098
0.109197810395 0.00560748961252 0 342.135195098
0.10916856749 0.00570665643869 0 342.135195098
0.109138806715 0.00580569354507 0 342.135195098
0.109138806715 0.00580569354507 0 343.906069204
0.109108529827 0.0059045740905 0 343.906069204
0.109077750277 0.00600327478061 0 343.906069204
0.109046468065 0.00610179561538 0 343.906069204
0.109014683192 0.00620013659483 0 343.906069204
0.108982395656 0.00629829771896 0 343.906069204
0.108949605458 0.00639627898775 0 343.906069204
0.108916312599 0.00649408040122 0 343.906069204
0.108882517077 0.00659170195936 0 343.906069204
0.108848218894 0.00668914366217 0 343.906069204
0.108813418048 0.00678640550965 0 343.906069204
0.108778114541 0.00688348750181 0 343.906069204
0.108742308371 0.00698038963864 0 343.906069204
0.10870599954 0.00707711192014 0 343.906069204
0.108669188047 0.00717365434632 0 343.906069204
0.108631873891 0.00727001691716 0 343.906069204
0.108594057074 0.00736619963269 0 343.906069204
0.108555737595 0.00746220249288 0 343.906069204
0.108516915453 0.00755802549774 0 343.906069204
0.10847759065 0.00765366864728 0 343.906069204
0.10847759065 0.00765366864728 0 346.815620965
0.108437767566 0.0077491054019 0 346.815620965
0.108397461868 0.00784431389775 0 346.815620965
0.108356673559 0.00793929413484 0 346.815620965
0.108315402636 0.00803404611317 0 346.815620965
0.108273649101 0.00812856983274 0 346.815620965
0.108231412953 0.00822286529354 0 346.815620965
0.108188694193 0.00831693249558 0 346.815620965
0.10814549282 0.00841077143885 0 346.815620965
