# Boundary plot 
# (1) x (2) y (3) z (4-5) TestHeatFlux 
4.7 0 0 0 0
4.69999628271 0.0025102851011 0 0 0
4.69998515852 0.00502036238484 0 0 0
4.69996662745 0.00753023185121 0 0 0
4.69994068948 0.0100398935002 0 0 0
4.69990734461 0.0125493473318 0 0 0
4.69986659285 0.0150585933461 0 0 0
4.69981843421 0.017567631543 0 0 0
4.69976286866 0.0200764619226 0 0 0
4.69969989623 0.0225850844847 0 0 0
4.6996295169 0.0250934992295 0 0 0
4.69955173068 0.027601706157 0 0 0
4.69946653756 0.030109705267 0 0 0
4.69937393756 0.0326174965597 0 0 0
4.69927393066 0.0351250800351 0 0 0
4.69916651687 0.037632455693 0 0 0
4.69905169618 0.0401396235336 0 0 0
4.6989294686 0.0426465835569 0 0 0
4.69879983413 0.0451533357627 0 0 0
4.69866279277 0.0476598801512 0 0 0
4.69866279277 0.0476598801512 0 0 0
4.69851832851 0.0501660076793 0 0 0
4.69836648067 0.0526715124091 0 0 0
4.69820724924 0.0551763943407 0 0 0
4.69804063423 0.0576806534741 0 0 0
4.69786663562 0.0601842898092 0 0 0
4.69768525343 0.0626873033462 0 0 0
4.69749648765 0.0651896940848 0 0 0
4.69730033828 0.0676914620253 0 0 0
4.69709680532 0.0701926071675 0 0 0
4.69688588878 0.0726931295115 0 0 0
4.69666758865 0.0751930290573 0 0 0
4.69644190492 0.0776923058048 0 0 0
4.69620883762 0.0801909597541 0 0 0
4.69596838672 0.0826889909052 0 0 0
4.69572055223 0.085186399258 0 0 0
4.69546533416 0.0876831848126 0 0 0
4.6952027325 0.090179347569 0 0 0
4.69493274725 0.0926748875271 0 0 0
4.69465537841 0.095169804687 0 0 0
4.69465537841 0.095169804687 0 0 0
4.69437062173 0.0976638894377 0 0 0
4.69407852801 0.100156938369 0 0 0
4.69377909723 0.10264895148 0 0 0
4.6934723294 0.105139928772 0 0 0
4.69315822452 0.107629870245 0 0 0
4.69283678259 0.110118775898 0 0 0
4.6925080036 0.112606645731 0 0 0
4.69217188756 0.115093479745 0 0 0
4.69182843447 0.117579277939 0 0 0
4.69147764433 0.120064040314 0 0 0
4.69111951714 0.122547766869 0 0 0
4.6907540529 0.125030457605 0 0 0
4.6903812516 0.127512112521 0 0 0
4.69000111325 0.129992731618 0 0 0
4.68961363786 0.132472314895 0 0 0
4.6892188254 0.134950862353 0 0 0
4.6888166759 0.137428373991 0 0 0
4.68840718935 0.139904849809 0 0 0
4.68799036574 0.142380289808 0 0 0
4.68799036574 0.142380289808 0 0 0
4.68756621259 0.144854484468 0 0 0
4.68713479202 0.147327233546 0 0 0
4.68669610401 0.149798537042 0 0 0
4.68625014857 0.152268394957 0 0 0
4.6857969257 0.154736807289 0 0 0
4.6853364354 0.15720377404 0 0 0
4.68486867767 0.15966929521 0 0 0
4.68439365251 0.162133370797 0 0 0
4.68391135992 0.164596000803 0 0 0
4.6834217999 0.167057185227 0 0 0
4.68292497245 0.169516924069 0 0 0
4.68242087757 0.171975217329 0 0 0
4.68190951526 0.174432065008 0 0 0
4.68139088552 0.176887467104 0 0 0
4.68086498835 0.179341423619 0 0 0
4.68033182374 0.181793934552 0 0 0
4.67979139171 0.184244999904 0 0 0
4.67924369225 0.186694619674 0 0 0
4.67868872535 0.189142793861 0 0 0
4.67868872535 0.189142793861 0 0 0
4.67812651028 0.191589313699 0 0 0
4.67755712026 0.19403398274 0 0 0
4.6769805553 0.196476800986 0 0 0
4.67639681539 0.198917768437 0 0 0
4.67580590054 0.201356885091 0 0 0
4.67520781075 0.20379415095 0 0 0
4.67460254602 0.206229566014 0 0 0
4.67399010634 0.208663130281 0 0 0
4.67337049172 0.211094843753 0 0 0
4.67274370215 0.213524706429 0 0 0
4.67210973765 0.21595271831 0 0 0
4.6714685982 0.218378879395 0 0 0
4.67082028381 0.220803189684 0 0 0
4.67016479447 0.223225649177 0 0 0
4.66950213019 0.225646257875 0 0 0
4.66883229097 0.228065015777 0 0 0
4.66815527681 0.230481922884 0 0 0
4.6674710877 0.232896979195 0 0 0
4.66677972365 0.23531018471 0 0 0
4.66677972365 0.23531018471 0 0 0
4.66608121558 0.237721332068 0 0 0
4.66537564763 0.24013022924 0 0 0
4.6646630198 0.242536876226 0 0 0
4.66394333209 0.244941273025 0 0 0
4.6632165845 0.247343419638 0 0 0
4.66248277703 0.249743316065 0 0 0
4.66174190967 0.252140962306 0 0 0
4.66099398244 0.25453635836 0 0 0
4.66023899533 0.256929504228 0 0 0
4.65947694833 0.259320399909 0 0 0
4.65870784146 0.261709045405 0 0 0
4.6579316747 0.264095440714 0 0 0
4.65714844807 0.266479585836 0 0 0
4.65635816155 0.268861480773 0 0 0
4.65556081515 0.271241125523 0 0 0
4.65475640888 0.273618520087 0 0 0
4.65394494272 0.275993664464 0 0 0
4.65312641668 0.278366558656 0 0 0
4.65230083076 0.28073720266 0 0 0
4.65230083076 0.28073720266 0 0 0
4.65146822746 0.283105391178 0 0 0
4.65062870156 0.285470937199 0 0 0
4.64978225305 0.287833840722 0 0 0
4.64892888194 0.290194101749 0 0 0
4.64806858822 0.292551720279 0 0 0
4.6472013719 0.294906696311 0 0 0
4.64632723297 0.297259029847 0 0 0
4.64544617144 0.299608720885 0 0 0
4.6445581873 0.301955769427 0 0 0
4.64366328055 0.304300175472 0 0 0
4.6427614512 0.306641939019 0 0 0
4.64185269925 0.30898106007 0 0 0
4.64093702469 0.311317538624 0 0 0
4.64001442753 0.31365137468 0 0 0
4.63908490776 0.31598256824 0 0 0
4.63814846539 0.318311119303 0 0 0
4.63720510041 0.320637027868 0 0 0
4.63625481282 0.322960293937 0 0 0
4.63529760264 0.325280917509 0 0 0
4.63529760264 0.325280917509 0 0 0
4.63433352379 0.327598695989 0 0 0
4.63336268139 0.329913447975 0 0 0
4.63238507544 0.332225173468 0 0 0
4.63140070595 0.334533872467 0 0 0
4.63040957291 0.336839544973 0 0 0
4.62941167632 0.339142190986 0 0 0
4.62840701618 0.341441810505 0 0 0
4.62739559249 0.343738403531 0 0 0
4.62637740525 0.346031970063 0 0 0
4.62535245447 0.348322510102 0 0 0
4.62432074013 0.350610023647 0 0 0
4.62328226225 0.3528945107 0 0 0
4.62223702082 0.355175971258 0 0 0
4.62118501584 0.357454405323 0 0 0
4.62012624731 0.359729812895 0 0 0
4.61906071524 0.362002193974 0 0 0
4.61798841961 0.364271548559 0 0 0
4.61690936044 0.36653787665 0 0 0
4.61582353772 0.368801178248 0 0 0
4.61582353772 0.368801178248 0 0 0
4.61473101667 0.371061254102 0 0 0
4.61363191241 0.373317928987 0 0 0
4.61252622493 0.375571202906 0 0 0
4.61141395425 0.377821075857 0 0 0
4.61029510035 0.380067547841 0 0 0
4.60916966325 0.382310618857 0 0 0
4.60803764293 0.384550288906 0 0 0
4.6068990394 0.386786557987 0 0 0
4.60575385266 0.389019426102 0 0 0
4.60460208271 0.391248893248 0 0 0
4.60344372954 0.393474959428 0 0 0
4.60227879317 0.39569762464 0 0 0
4.60110727358 0.397916888885 0 0 0
4.59992917078 0.400132752162 0 0 0
4.59874448477 0.402345214472 0 0 0
4.59755321555 0.404554275814 0 0 0
4.59635536312 0.40675993619 0 0 0
4.59515092748 0.408962195597 0 0 0
4.59393990862 0.411161054038 0 0 0
4.59393990862 0.411161054038 0 0 0
4.59272238285 0.41335631623 0 0 0
4.59149847491 0.415547813681 0 0 0
4.59026818481 0.417735546392 0 0 0
4.58903151255 0.419919514362 0 0 0
4.58778845813 0.422099717591 0 0 0
4.58653902155 0.42427615608 0 0 0
4.58528320281 0.426448829828 0 0 0
4.58402100191 0.428617738835 0 0 0
4.58275241884 0.430782883102 0 0 0
4.58147745362 0.432944262629 0 0 0
