0 0.337524175644 45983.1121525 0.1 835.554445785 0.0164987668196 2196.7234137 45923.0101174 0
1 0.543845176697 48368.0311004 0.1 876.337992756 9.15452945369 1955.38242309 48320.5428366 0
2 0.7135181427 51001.1324697 0.1 921.97496461 19.1051668383 1793.14814201 50961.2571479 0
3 0.889584064484 53888.5508104 0.1 972.765417666 29.9193078617 1767.90433117 53850.7498091 0
4 1.0573079586 57032.5644604 0.1 1028.98302091 41.6514956146 1922.26118147 56990.8569858 0
5 1.22534203529 60430.8045678 0.1 1090.86396891 54.3542129697 2253.92078633 60378.8791153 0
6 1.38999414444 64075.4962388 0.1 1158.59494704 68.0766390391 2729.00558271 64006.8337765 0
7 1.56356811523 67952.8138512 0.1 1232.30084678 82.8633051256 3311.91387032 67860.8186298 0
8 1.7539730072 72042.3924874 0.1 1312.03259512 98.7526819343 3976.55486178 71920.526591 0
9 1.92807507515 76317.073107 0.1 1397.75592584 115.775768403 4704.9542962 76158.9911109 0
10 2.14610409737 80742.937291 0.1 1489.34182096 133.954739372 5483.84598718 80542.6177413 0
11 2.34457111359 85279.6775427 0.1 1586.55944443 153.301708267 6302.26624509 85031.5480847 0
12 2.52632904053 89881.3273721 0.1 1689.07226023 173.817690181 7150.19264581 89580.3805395 0
13 2.70180416107 94497.3508779 0.1 1796.43806021 195.491831564 8017.85449008 94139.2475302 0
14 2.88456010818 99074.0442515 0.1 1908.11291191 218.300951438 8895.4384217 98655.2019381 0
15 3.07223296165 103556.199403 0.1 2023.45964579 242.209434114 9773.03230993 103073.862933 0
16 3.23940896988 107888.919734 0.1 2141.76023729 267.16951475 10640.7118154 107341.211736 0
17 3.75998902321 112019.481164 0.1 2262.23178599 293.121929933 11488.7116554 111405.430979 0
18 3.98322200775 115899.115821 0.1 2384.04533267 319.996884547 12307.6415887 115218.665746 0
19 4.15678405762 119484.601247 0.1 2506.34635516 347.715397213 13088.715995 118738.590066 0
20 4.32594299316 122739.561062 0.1 2628.27616757 376.190828585 13823.9731161 121929.685728 0
21 4.49780201912 125635.396988 0.1 2748.99271509 405.330572673 14506.4642895 124764.154373 0
22 4.7200551033 128151.826438 0.1 2867.69011166 435.03786469 15130.4021886 127222.437662 0
23 4.93280816078 130277.009603 0.1 2983.6157409 465.213552075 15691.2567187 129293.330483 0
24 5.13567495346 132007.301763 0.1 3096.08450936 495.757865149 16185.7995694 130973.722921 0
25 5.35326218605 133346.684406 0.1 3204.48964745 526.571979113 16612.0955224 132268.025209 0
26 5.5493850708 134305.941785 0.1 3308.31017451 557.559490394 16969.4481536 133187.341888 0
27 5.85048508644 134901.661296 0.1 3407.11478908 588.627632558 17258.3061496 133748.473545 0
28 6.06724214554 135155.139323 0.1 3500.5626323 619.688297358 17480.141044 133972.827104 0
29 6.29040002823 135091.258891 0.1 3588.40128135 650.658824509 17637.3036424 133885.300792 0
30 6.46357703209 134737.404994 0.1 3670.46247623 681.462617545 17732.8724796 133513.20853 0
31 6.66761112213 134122.457804 0.1 3746.65599234 712.029432928 17770.498089 132885.283865 0
32 6.84604907036 133275.899153 0.1 3816.96235313 742.295665261 17754.2538387 132030.797775 0
33 7.0163371563 132227.051352 0.1 3881.42467743 772.204357373 17688.495736 130978.809243 0
34 7.24501109123 131004.45506 0.1 3940.14021025 801.705099976 17577.737344 129757.554537 0
35 7.32794117928 129635.379881 0.1 3993.25182264 830.753835657 17426.5398432 128393.96876 0
36 7.84001898766 128145.464865 0.1 4040.9398007 859.312622176 17239.419871 126913.336397 0
37 8.01614308357 126558.473648 0.1 4083.41415009 887.349270812 17020.7750342 125339.055403 0
38 8.21863698959 124896.146756 0.1 4120.90738652 914.836966495 16774.8239691 123692.497553 0
39 8.40897297859 123178.134203 0.1 4153.66818337 941.75388972 16505.5623987 121992.947731 0
40 8.60366010666 121422.000195 0.1 4181.95582618 968.08278268 16216.7331968 120257.614133 0
41 8.780575037 119643.268441 0.1 4206.03515511 993.81057679 15911.8057836 118501.678168 0
42 8.95993804932 117855.517161 0.1 4226.1725818 1018.92794432 15593.9668766 116738.392885 0
43 9.12796998024 116070.490042 0.1 4242.63254505 1043.42894544 15266.1181419 114979.196468 0
44 9.32483196259 114298.231019 0.1 4255.67475481 1067.31065498 14930.8807759 113233.84871 0
45 9.85396504402 112547.225549 0.1 4265.55193939 1090.57281037 14590.6041306 111510.573343 0
46 10.0181131363 110824.543959 0.1 4272.50804825 1113.21749474 14247.3772339 109816.201935 0
47 10.1993591785 109135.985139 0.1 4276.77702603 1135.24882662 13903.0445347 108156.317398 0
48 10.3733501434 107486.21627 0.1 4278.58194164 1156.67269099 13559.2221892 106535.393305 0
49 10.5425820351 105878.902523 0.1 4278.13429056 1177.49650927 13217.3143795 104956.922921 0
50 10.7806851864 104316.83249 0.1 4275.63382405 1197.72899575 12878.5316651 103423.543565 0
51 10.9694290161 102802.02828 0.1 4271.26825836 1217.37993963 12543.9071314 101937.145663 0
52 11.1564230919 101335.853004 0.1 4265.21346831 1236.46005212 12214.3137703 100498.978919 0
53 11.6819519997 99919.1024943 0.1 4257.63372369 1254.98079016 11890.4801535 99109.7427263 0
54 11.9766480923 98552.0919235 0.1 4248.68190828 1272.95421069 11573.0058599 97769.6714093 0
55 12.1803600788 97234.7295319 0.1 4238.49999067 1290.39283391 11262.3751168 96478.6066339 0
56 12.3554329872 95966.5843873 0.1 4227.21946168 1307.30953717 10958.9702845 95236.0637924 0
57 12.5405580997 94746.9455624 0.1 4214.96181386 1323.71747755 10663.0834262 94041.2899433 0
