0 0.551795959473 115271.193454 0.1 2093.09422499 0.013032571124 5717.41550436 115110.286929 0
1 0.851203918457 119581.498497 0.1 2167.1516099 21.9812489814 5264.56754112 119445.896045 0
2 1.00036787987 124238.144812 0.1 2247.99780576 45.5801087644 4911.15654833 124120.673524 0
3 1.16364502907 129248.004774 0.1 2335.94897954 70.9013821685 4713.13671354 129140.897456 0
4 1.32044887543 134615.055404 0.1 2431.30283895 98.03750945 4727.05785302 134510.026469 0
5 1.46343398094 140339.892506 0.1 2534.3322445 127.078114469 4989.1272649 140228.224866 0
6 1.6135058403 146419.238608 0.1 2645.27806661 158.108492341 5500.62879858 146291.879552 0
7 1.76392698288 152845.491109 0.1 2764.34194477 191.208073298 6234.29059544 152693.155139 0
8 1.90817093849 159606.294953 0.1 2891.67848561 226.448707324 7152.37832465 159419.571538 0
9 2.0578649044 166684.191958 0.1 3027.38762831 263.892978515 8219.82066223 166453.656258 0
10 2.20225000381 174056.362332 0.1 3171.50714762 303.592438553 9408.49981507 173772.687076 0
11 2.3653190136 181694.484166 0.1 3324.0057856 345.585966479 10696.7386063 181348.550905 0
12 2.53132581711 189564.719626 0.1 3484.77699793 389.89817088 12067.4882835 189147.72788 0
13 2.67378401756 197627.86118 0.1 3653.63374211 436.537924359 13506.6541491 197131.433829 0
14 2.82058000565 205839.652594 0.1 3830.30489389 485.49722809 15001.8767101 205255.936168 0
15 2.97027897835 214151.264684 0.1 4014.4328369 536.750177171 16541.7280557 213473.023183 0
16 3.20507383347 222509.954173 0.1 4205.57319118 590.252366096 18115.2180942 221730.65493 0
17 3.79684090614 230859.887797 0.1 4403.19648911 645.940633254 19711.5136847 229973.778165 0
18 3.94420385361 239143.088968 0.1 4606.69181993 703.733165154 21319.8058656 238145.262453 0
19 4.09022903442 247300.435915 0.1 4815.37062897 763.529489371 22929.2635665 246186.887759 0
20 4.23625898361 255272.757412 0.1 5028.47276807 825.210812304 24529.0622892 254040.428413 0
21 4.39627504349 263002.33409 0.1 5245.18485694 888.64389397 26108.5378875 261649.135932 0
22 4.54232692719 270433.841084 0.1 5464.64611017 953.681256805 27657.2627114 268958.670353 0
23 4.68748497963 277515.43632 0.1 5685.96051348 1020.16307736 29165.1785546 275918.17424 0
24 4.83206796646 284199.72148 0.1 5908.20875185 1087.91914998 30622.7285567 282481.22006 0
25 4.98000192642 290444.695463 0.1 6130.46436773 1156.77186392 32021.0141325 288606.748122 0
26 5.12971282005 296214.391436 0.1 6351.80581652 1226.53834649 33351.9100919 294259.69135 0
27 5.53573203087 301479.37779 0.1 6571.32956991 1297.03299263 34608.1714771 299411.464432 0
28 5.88717103004 306217.05699 0.1 6788.1621335 1368.06974514 35783.5212876 304040.251999 0
29 6.03326797485 310411.782213 0.1 7001.47143453 1439.46455097 36872.7133088 308131.116393 0
30 6.17673897743 314054.776114 0.1 7210.47656461 1511.03753023 37871.5685341 311675.909383 0
31 6.34067702293 317143.878873 0.1 7414.45583496 1582.61478916 38776.9855813 314673.015162 0
32 6.48333001137 319683.150422 0.1 7612.75336439 1654.03017646 39586.9286078 317126.949214 0
33 6.63625001907 321682.349511 0.1 7804.78370898 1725.12659964 40300.3891216 319047.836402 0
34 6.78010082245 323156.339161 0.1 7990.03533298 1795.75732859 40917.3348233 320450.816572 0
35 6.94394087791 324124.411544 0.1 8168.07188891 1865.78671279 41438.6354589 321355.371967 0
36 7.0922999382 324609.587393 0.1 8338.53213829 1935.09082496 41865.9809501 321784.630105 0
37 7.23530101776 324637.912803 0.1 8501.12866473 2003.55773031 42201.7889829 321764.665561 0
38 7.37987995148 324237.762819 0.1 8655.64529932 2071.08753524 42449.1088107 321323.809264 0
39 7.52364301682 323439.189016 0.1 8801.93364269 2137.59240408 42611.5217217 320492.002818 0
40 7.66859292984 322273.308542 0.1 8939.90900981 2202.99617953 42693.0437228 319300.194568 0
41 7.82185101509 320771.750205 0.1 9069.54534544 2267.23393587 42698.0316008 317779.792977 0
42 7.96861386299 318966.169445 0.1 9190.87033261 2330.25142267 42631.0938562 315962.189064 0
43 8.1114218235 316887.823522 0.1 9303.95973526 2392.00445117 42497.0076211 313878.338991 0
44 8.25208282471 314567.215874 0.1 9408.93222738 2452.45825714 42300.6453858 311558.415302 0
45 8.39701700211 312033.804784 0.1 9505.94374421 2511.58663027 42046.906782 309031.522542 0
46 8.54120898247 309315.770455 0.1 9595.18231933 2569.37124805 41740.6615879 306325.470423 0
47 8.68296384811 306439.842148 0.1 9676.86299062 2625.8009109 41386.698709 303466.606924 0
48 8.82805204391 303431.169476 0.1 9751.22311475 2680.8707988 40989.6854518 300479.694615 0
49 8.97573900223 300313.242537 0.1 9818.51777132 2734.58171435 40554.1318143 297387.835675 0
50 9.12385892868 297107.84509 0.1 9879.01596988 2786.93948367 40084.3657656 294212.428777 0
51 9.28268504143 293835.047018 0.1 9932.99659094 2837.95421907 39584.5091959 290973.165571 0
52 9.42391300201 290513.220456 0.1 9980.74543322 2887.63983368 39058.4657357 287688.049405 0
53 9.5684928894 287159.072883 0.1 10022.5518863 2936.01334163 38509.9088482 284373.431141 0
54 9.71090984344 283787.70766 0.1 10058.706638 2983.09450499 37942.2778838 281044.071518 0
55 9.85356903076 280412.689093 0.1 10089.4992737 3028.90531647 37358.7749676 277713.207958 0
56 9.9959359169 277046.119663 0.1 10115.2162226 3073.46956105 36762.3669581 274392.632885 0
57 10.1425189972 273698.728928 0.1 10136.139481 3116.81250689 36155.790538 271092.783348 0
